| distributed init (rank 1): env://
dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 1.0
gamma: 0.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: online_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-online_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_1.0_0.0_0.4
training_pre: online_vq_refinement_False
saver_name_pre: online_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4
| distributed init (rank 0): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss -1.9611, rec_loss 0.0274, lpips_loss 0.2688, g_loss -0.1617, disc_weight 0.4000, disc_adaptive_weight 13.6120, d_loss 2.3744, logits_real 0.1243, logits_fake 0.1583,
Train Epoch: [1/5] Iters:[19600/20018] gen_loss 0.2113, rec_loss 0.0354, lpips_loss 0.2495, g_loss -0.0219, disc_weight 0.4000, disc_adaptive_weight 3.3534, d_loss 0.3996, logits_real 0.0263, logits_fake 0.0217,
Train Epoch: [1/5] Iters:[19610/20018] gen_loss 0.2132, rec_loss 0.0348, lpips_loss 0.2498, g_loss -0.0216, disc_weight 0.4000, disc_adaptive_weight 3.2880, d_loss 0.3996, logits_real 0.0261, logits_fake 0.0213,
Train Epoch: [1/5] Iters:[19620/20018] gen_loss 0.2195, rec_loss 0.0341, lpips_loss 0.2494, g_loss -0.0210, disc_weight 0.4000, disc_adaptive_weight 3.0358, d_loss 0.3995, logits_real 0.0259, logits_fake 0.0209,
Train Epoch: [1/5] Iters:[19630/20018] gen_loss 0.2213, rec_loss 0.0337, lpips_loss 0.2489, g_loss -0.0207, disc_weight 0.4000, disc_adaptive_weight 2.9653, d_loss 0.3994, logits_real 0.0260, logits_fake 0.0204,
Train Epoch: [1/5] Iters:[19640/20018] gen_loss 0.2221, rec_loss 0.0325, lpips_loss 0.2474, g_loss -0.0202, disc_weight 0.4000, disc_adaptive_weight 2.8755, d_loss 0.3994, logits_real 0.0254, logits_fake 0.0198,
Train Epoch: [1/5] Iters:[19650/20018] gen_loss 0.2189, rec_loss 0.0314, lpips_loss 0.2463, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.0064, d_loss 0.3994, logits_real 0.0250, logits_fake 0.0194,
Train Epoch: [1/5] Iters:[19660/20018] gen_loss 0.2183, rec_loss 0.0308, lpips_loss 0.2451, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 2.9928, d_loss 0.3994, logits_real 0.0248, logits_fake 0.0191,
Train Epoch: [1/5] Iters:[19670/20018] gen_loss 0.2186, rec_loss 0.0310, lpips_loss 0.2461, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.0452, d_loss 0.3994, logits_real 0.0245, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[19680/20018] gen_loss 0.2224, rec_loss 0.0322, lpips_loss 0.2483, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.0060, d_loss 0.3995, logits_real 0.0243, logits_fake 0.0192,
Train Epoch: [1/5] Iters:[19690/20018] gen_loss 0.2246, rec_loss 0.0328, lpips_loss 0.2494, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 2.9816, d_loss 0.3995, logits_real 0.0247, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[19700/20018] gen_loss 0.2255, rec_loss 0.0336, lpips_loss 0.2500, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 2.9775, d_loss 0.3995, logits_real 0.0249, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[19710/20018] gen_loss 0.2253, rec_loss 0.0340, lpips_loss 0.2500, g_loss -0.0197, disc_weight 0.4000, disc_adaptive_weight 2.9958, d_loss 0.3995, logits_real 0.0250, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[19720/20018] gen_loss 0.2226, rec_loss 0.0343, lpips_loss 0.2491, g_loss -0.0199, disc_weight 0.4000, disc_adaptive_weight 3.0716, d_loss 0.3994, logits_real 0.0256, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[19730/20018] gen_loss 0.2167, rec_loss 0.0334, lpips_loss 0.2467, g_loss -0.0201, disc_weight 0.4000, disc_adaptive_weight 3.1639, d_loss 0.3994, logits_real 0.0256, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[19740/20018] gen_loss 0.2153, rec_loss 0.0334, lpips_loss 0.2462, g_loss -0.0204, disc_weight 0.4000, disc_adaptive_weight 3.1611, d_loss 0.3994, logits_real 0.0255, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[19750/20018] gen_loss 0.2160, rec_loss 0.0337, lpips_loss 0.2466, g_loss -0.0204, disc_weight 0.4000, disc_adaptive_weight 3.1592, d_loss 0.3994, logits_real 0.0256, logits_fake 0.0201,
Train Epoch: [1/5] Iters:[19760/20018] gen_loss 0.2152, rec_loss 0.0341, lpips_loss 0.2477, g_loss -0.0205, disc_weight 0.4000, disc_adaptive_weight 3.2469, d_loss 0.3996, logits_real 0.0254, logits_fake 0.0206,
Train Epoch: [1/5] Iters:[19770/20018] gen_loss 0.2143, rec_loss 0.0343, lpips_loss 0.2472, g_loss -0.0203, disc_weight 0.4000, disc_adaptive_weight 3.2896, d_loss 0.3996, logits_real 0.0255, logits_fake 0.0208,
Train Epoch: [1/5] Iters:[19780/20018] gen_loss 0.2141, rec_loss 0.0347, lpips_loss 0.2481, g_loss -0.0200, disc_weight 0.4000, disc_adaptive_weight 3.4148, d_loss 0.3997, logits_real 0.0255, logits_fake 0.0210,
Train Epoch: [1/5] Iters:[19790/20018] gen_loss 0.2126, rec_loss 0.0347, lpips_loss 0.2482, g_loss -0.0198, disc_weight 0.4000, disc_adaptive_weight 3.5303, d_loss 0.3997, logits_real 0.0253, logits_fake 0.0210,
Train Epoch: [1/5] Iters:[19800/20018] gen_loss 0.2116, rec_loss 0.0343, lpips_loss 0.2478, g_loss -0.0199, disc_weight 0.4000, disc_adaptive_weight 3.5276, d_loss 0.3997, logits_real 0.0253, logits_fake 0.0209,
Train Epoch: [1/5] Iters:[19810/20018] gen_loss 0.2126, rec_loss 0.0342, lpips_loss 0.2476, g_loss -0.0201, disc_weight 0.4000, disc_adaptive_weight 3.4507, d_loss 0.3995, logits_real 0.0260, logits_fake 0.0209,
Train Epoch: [1/5] Iters:[19820/20018] gen_loss 0.2132, rec_loss 0.0339, lpips_loss 0.2484, g_loss -0.0202, disc_weight 0.4000, disc_adaptive_weight 3.4128, d_loss 0.3996, logits_real 0.0260, logits_fake 0.0210,
Train Epoch: [1/5] Iters:[19830/20018] gen_loss 0.2164, rec_loss 0.0334, lpips_loss 0.2476, g_loss -0.0202, disc_weight 0.4000, disc_adaptive_weight 3.2049, d_loss 0.3996, logits_real 0.0257, logits_fake 0.0207,
Train Epoch: [1/5] Iters:[19840/20018] gen_loss 0.2185, rec_loss 0.0333, lpips_loss 0.2475, g_loss -0.0205, disc_weight 0.4000, disc_adaptive_weight 3.0502, d_loss 0.3995, logits_real 0.0263, logits_fake 0.0211,
Train Epoch: [1/5] Iters:[19850/20018] gen_loss 0.2184, rec_loss 0.0329, lpips_loss 0.2474, g_loss -0.0204, disc_weight 0.4000, disc_adaptive_weight 3.0343, d_loss 0.3995, logits_real 0.0261, logits_fake 0.0210,
Train Epoch: [1/5] Iters:[19860/20018] gen_loss 0.2200, rec_loss 0.0327, lpips_loss 0.2467, g_loss -0.0202, disc_weight 0.4000, disc_adaptive_weight 2.9344, d_loss 0.3995, logits_real 0.0259, logits_fake 0.0206,
Train Epoch: [1/5] Iters:[19870/20018] gen_loss 0.2214, rec_loss 0.0323, lpips_loss 0.2459, g_loss -0.0198, disc_weight 0.4000, disc_adaptive_weight 2.8700, d_loss 0.3995, logits_real 0.0252, logits_fake 0.0198,
Train Epoch: [1/5] Iters:[19880/20018] gen_loss 0.2203, rec_loss 0.0326, lpips_loss 0.2473, g_loss -0.0199, disc_weight 0.4000, disc_adaptive_weight 3.0016, d_loss 0.3994, logits_real 0.0253, logits_fake 0.0198,
Train Epoch: [1/5] Iters:[19890/20018] gen_loss 0.2217, rec_loss 0.0327, lpips_loss 0.2472, g_loss -0.0197, disc_weight 0.4000, disc_adaptive_weight 2.9567, d_loss 0.3995, logits_real 0.0249, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[19900/20018] gen_loss 0.2205, rec_loss 0.0335, lpips_loss 0.2470, g_loss -0.0200, disc_weight 0.4000, disc_adaptive_weight 3.0112, d_loss 0.3995, logits_real 0.0250, logits_fake 0.0198,
Train Epoch: [1/5] Iters:[19910/20018] gen_loss 0.2183, rec_loss 0.0334, lpips_loss 0.2467, g_loss -0.0198, disc_weight 0.4000, disc_adaptive_weight 3.1251, d_loss 0.3995, logits_real 0.0248, logits_fake 0.0198,
Train Epoch: [1/5] Iters:[19920/20018] gen_loss 0.2178, rec_loss 0.0336, lpips_loss 0.2469, g_loss -0.0199, disc_weight 0.4000, disc_adaptive_weight 3.1505, d_loss 0.3995, logits_real 0.0251, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[19930/20018] gen_loss 0.2174, rec_loss 0.0330, lpips_loss 0.2440, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.0363, d_loss 0.3994, logits_real 0.0251, logits_fake 0.0196,
Train Epoch: [1/5] Iters:[19940/20018] gen_loss 0.2175, rec_loss 0.0330, lpips_loss 0.2447, g_loss -0.0195, disc_weight 0.4000, disc_adaptive_weight 3.0872, d_loss 0.3994, logits_real 0.0250, logits_fake 0.0194,
Train Epoch: [1/5] Iters:[19950/20018] gen_loss 0.2206, rec_loss 0.0327, lpips_loss 0.2464, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.0971, d_loss 0.3994, logits_real 0.0248, logits_fake 0.0191,
Train Epoch: [1/5] Iters:[19960/20018] gen_loss 0.2227, rec_loss 0.0341, lpips_loss 0.2475, g_loss -0.0188, disc_weight 0.4000, disc_adaptive_weight 3.1567, d_loss 0.3995, logits_real 0.0242, logits_fake 0.0190,
Train Epoch: [1/5] Iters:[19970/20018] gen_loss 0.2214, rec_loss 0.0341, lpips_loss 0.2472, g_loss -0.0184, disc_weight 0.4000, disc_adaptive_weight 3.2642, d_loss 0.3995, logits_real 0.0236, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[19980/20018] gen_loss 0.2231, rec_loss 0.0349, lpips_loss 0.2499, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 3.3091, d_loss 0.3996, logits_real 0.0236, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[19990/20018] gen_loss 0.2228, rec_loss 0.0346, lpips_loss 0.2487, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.3049, d_loss 0.3995, logits_real 0.0233, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[20000/20018] gen_loss 0.2260, rec_loss 0.0345, lpips_loss 0.2480, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.1340, d_loss 0.3996, logits_real 0.0227, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[20010/20018] gen_loss 0.2264, rec_loss 0.0331, lpips_loss 0.2470, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.0640, d_loss 0.3996, logits_real 0.0224, logits_fake 0.0175,
Loading pretrained model LPIPS from /home/fangxian/.cache/torch/hub/pyiqa/LPIPS_v0.1_alex-df73285e.pth
PSNR:23.572725998535155  SSIM:0.5854518778324127  LPIPS:0.14113828329324724
Saved .npz file to /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet/online_vq_refinement_16384_False_1.npz [shape=(50000, 256, 256, 3)].
Loading pretrained model LPIPS from /home/fangxian/.cache/torch/hub/pyiqa/LPIPS_v0.1_alex-df73285e.pth
epoch:2, cur_lr:0.000010
Train Epoch: [2/5] Iters:[10/20018] gen_loss 0.2116, rec_loss 0.0317, lpips_loss 0.2382, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.3158, d_loss 0.3994, logits_real 0.0217, logits_fake 0.0163,
Train Epoch: [2/5] Iters:[20/20018] gen_loss 0.2207, rec_loss 0.0333, lpips_loss 0.2424, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.1456, d_loss 0.3996, logits_real 0.0220, logits_fake 0.0172,
Train Epoch: [2/5] Iters:[30/20018] gen_loss 0.2217, rec_loss 0.0339, lpips_loss 0.2441, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.1647, d_loss 0.3995, logits_real 0.0227, logits_fake 0.0178,
Train Epoch: [2/5] Iters:[40/20018] gen_loss 0.2239, rec_loss 0.0343, lpips_loss 0.2465, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 3.1762, d_loss 0.3996, logits_real 0.0227, logits_fake 0.0179,
Train Epoch: [2/5] Iters:[50/20018] gen_loss 0.2239, rec_loss 0.0340, lpips_loss 0.2462, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.1108, d_loss 0.3995, logits_real 0.0229, logits_fake 0.0181,
Train Epoch: [2/5] Iters:[60/20018] gen_loss 0.2253, rec_loss 0.0350, lpips_loss 0.2485, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.1329, d_loss 0.3995, logits_real 0.0237, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[70/20018] gen_loss 0.2213, rec_loss 0.0346, lpips_loss 0.2493, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.3174, d_loss 0.3995, logits_real 0.0240, logits_fake 0.0189,
Train Epoch: [2/5] Iters:[80/20018] gen_loss 0.2198, rec_loss 0.0346, lpips_loss 0.2488, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.3312, d_loss 0.3995, logits_real 0.0239, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[90/20018] gen_loss 0.2169, rec_loss 0.0343, lpips_loss 0.2470, g_loss -0.0188, disc_weight 0.4000, disc_adaptive_weight 3.4196, d_loss 0.3994, logits_real 0.0242, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[100/20018] gen_loss 0.2171, rec_loss 0.0346, lpips_loss 0.2478, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.5078, d_loss 0.3994, logits_real 0.0241, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[110/20018] gen_loss 0.2187, rec_loss 0.0343, lpips_loss 0.2485, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 3.4326, d_loss 0.3995, logits_real 0.0239, logits_fake 0.0185,
Train Epoch: [2/5] Iters:[120/20018] gen_loss 0.2213, rec_loss 0.0339, lpips_loss 0.2483, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.2707, d_loss 0.3995, logits_real 0.0236, logits_fake 0.0183,
Train Epoch: [2/5] Iters:[130/20018] gen_loss 0.2232, rec_loss 0.0336, lpips_loss 0.2499, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.2387, d_loss 0.3994, logits_real 0.0240, logits_fake 0.0184,
Train Epoch: [2/5] Iters:[140/20018] gen_loss 0.2276, rec_loss 0.0340, lpips_loss 0.2511, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.0333, d_loss 0.3994, logits_real 0.0241, logits_fake 0.0186,
Train Epoch: [2/5] Iters:[150/20018] gen_loss 0.2283, rec_loss 0.0337, lpips_loss 0.2504, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 2.9144, d_loss 0.3994, logits_real 0.0245, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[160/20018] gen_loss 0.2263, rec_loss 0.0328, lpips_loss 0.2486, g_loss -0.0190, disc_weight 0.4000, disc_adaptive_weight 2.8938, d_loss 0.3993, logits_real 0.0247, logits_fake 0.0189,
Train Epoch: [2/5] Iters:[170/20018] gen_loss 0.2260, rec_loss 0.0328, lpips_loss 0.2479, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 2.8652, d_loss 0.3993, logits_real 0.0252, logits_fake 0.0190,
Train Epoch: [2/5] Iters:[180/20018] gen_loss 0.2259, rec_loss 0.0324, lpips_loss 0.2470, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 2.9012, d_loss 0.3994, logits_real 0.0245, logits_fake 0.0188,
Train Epoch: [2/5] Iters:[190/20018] gen_loss 0.2228, rec_loss 0.0318, lpips_loss 0.2463, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 2.9871, d_loss 0.3993, logits_real 0.0245, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[200/20018] gen_loss 0.2241, rec_loss 0.0318, lpips_loss 0.2470, g_loss -0.0185, disc_weight 0.4000, disc_adaptive_weight 3.0029, d_loss 0.3994, logits_real 0.0241, logits_fake 0.0187,
Train Epoch: [2/5] Iters:[210/20018] gen_loss 0.2283, rec_loss 0.0322, lpips_loss 0.2482, g_loss -0.0181, disc_weight 0.4000, disc_adaptive_weight 2.9109, d_loss 0.3993, logits_real 0.0242, logits_fake 0.0183,
Train Epoch: [2/5] Iters:[220/20018] gen_loss 0.2295, rec_loss 0.0322, lpips_loss 0.2480, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 2.8832, d_loss 0.3994, logits_real 0.0237, logits_fake 0.0181,
Train Epoch: [2/5] Iters:[230/20018] gen_loss 0.2284, rec_loss 0.0323, lpips_loss 0.2477, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 2.8934, d_loss 0.3993, logits_real 0.0243, logits_fake 0.0184,
Train Epoch: [2/5] Iters:[240/20018] gen_loss 0.2310, rec_loss 0.0330, lpips_loss 0.2486, g_loss -0.0177, disc_weight 0.4000, disc_adaptive_weight 2.8880, d_loss 0.3993, logits_real 0.0243, logits_fake 0.0181,
Train Epoch: [2/5] Iters:[250/20018] gen_loss 0.2311, rec_loss 0.0337, lpips_loss 0.2490, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 2.9209, d_loss 0.3993, logits_real 0.0245, logits_fake 0.0180,
Train Epoch: [2/5] Iters:[260/20018] gen_loss 0.2305, rec_loss 0.0340, lpips_loss 0.2480, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 2.9518, d_loss 0.3993, logits_real 0.0241, logits_fake 0.0180,
Train Epoch: [2/5] Iters:[270/20018] gen_loss 0.2330, rec_loss 0.0344, lpips_loss 0.2494, g_loss -0.0172, disc_weight 0.4000, disc_adaptive_weight 2.9673, d_loss 0.3993, logits_real 0.0241, logits_fake 0.0177,
Train Epoch: [2/5] Iters:[280/20018] gen_loss 0.2352, rec_loss 0.0348, lpips_loss 0.2496, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 2.9410, d_loss 0.3993, logits_real 0.0235, logits_fake 0.0174,
Train Epoch: [2/5] Iters:[290/20018] gen_loss 0.2339, rec_loss 0.0341, lpips_loss 0.2486, g_loss -0.0167, disc_weight 0.4000, disc_adaptive_weight 2.9354, d_loss 0.3994, logits_real 0.0231, logits_fake 0.0173,
Train Epoch: [2/5] Iters:[300/20018] gen_loss 0.2333, rec_loss 0.0336, lpips_loss 0.2482, g_loss -0.0163, disc_weight 0.4000, disc_adaptive_weight 2.9992, d_loss 0.3994, logits_real 0.0227, logits_fake 0.0170,
Train Epoch: [2/5] Iters:[310/20018] gen_loss 0.2321, rec_loss 0.0334, lpips_loss 0.2487, g_loss -0.0164, disc_weight 0.4000, disc_adaptive_weight 3.0577, d_loss 0.3993, logits_real 0.0228, logits_fake 0.0169,
Train Epoch: [2/5] Iters:[320/20018] gen_loss 0.2310, rec_loss 0.0337, lpips_loss 0.2484, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 3.0716, d_loss 0.3994, logits_real 0.0227, logits_fake 0.0170,
Train Epoch: [2/5] Iters:[330/20018] gen_loss 0.2303, rec_loss 0.0339, lpips_loss 0.2484, g_loss -0.0171, disc_weight 0.4000, disc_adaptive_weight 3.0582, d_loss 0.3993, logits_real 0.0233, logits_fake 0.0171,
Train Epoch: [2/5] Iters:[340/20018] gen_loss 0.2314, rec_loss 0.0340, lpips_loss 0.2489, g_loss -0.0171, disc_weight 0.4000, disc_adaptive_weight 3.0357, d_loss 0.3993, logits_real 0.0230, logits_fake 0.0170,
Train Epoch: [2/5] Iters:[350/20018] gen_loss 0.2317, rec_loss 0.0338, lpips_loss 0.2479, g_loss -0.0170, disc_weight 0.4000, disc_adaptive_weight 2.9463, d_loss 0.3993, logits_real 0.0229, logits_fake 0.0167,
Train Epoch: [2/5] Iters:[360/20018] gen_loss 0.2308, rec_loss 0.0338, lpips_loss 0.2472, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 2.9830, d_loss 0.3994, logits_real 0.0225, logits_fake 0.0166,
Train Epoch: [2/5] Iters:[370/20018] gen_loss 0.2325, rec_loss 0.0337, lpips_loss 0.2474, g_loss -0.0167, disc_weight 0.4000, disc_adaptive_weight 2.9061, d_loss 0.3994, logits_real 0.0223, logits_fake 0.0167,
Train Epoch: [2/5] Iters:[380/20018] gen_loss 0.2319, rec_loss 0.0332, lpips_loss 0.2474, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 2.8916, d_loss 0.3994, logits_real 0.0220, logits_fake 0.0166,
Train Epoch: [2/5] Iters:[390/20018] gen_loss 0.2308, rec_loss 0.0331, lpips_loss 0.2464, g_loss -0.0170, disc_weight 0.4000, disc_adaptive_weight 2.8631, d_loss 0.3994, logits_real 0.0224, logits_fake 0.0170,
Train Epoch: [2/5] Iters:[400/20018] gen_loss 0.2313, rec_loss 0.0327, lpips_loss 0.2466, g_loss -0.0172, disc_weight 0.4000, disc_adaptive_weight 2.7795, d_loss 0.3994, logits_real 0.0225, logits_fake 0.0170,
Train Epoch: [2/5] Iters:[410/20018] gen_loss 0.2318, rec_loss 0.0328, lpips_loss 0.2470, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 2.7505, d_loss 0.3994, logits_real 0.0228, logits_fake 0.0173,
Train Epoch: [2/5] Iters:[420/20018] gen_loss 0.2260, rec_loss 0.0323, lpips_loss 0.2452, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 2.8750, d_loss 0.3994, logits_real 0.0234, logits_fake 0.0179,
Train Epoch: [2/5] Iters:[430/20018] gen_loss 0.2259, rec_loss 0.0327, lpips_loss 0.2453, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 2.8715, d_loss 0.3994, logits_real 0.0239, logits_fake 0.0184,
Train Epoch: [2/5] Iters:[440/20018] gen_loss 0.2260, rec_loss 0.0325, lpips_loss 0.2455, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 2.8671, d_loss 0.3994, logits_real 0.0241, logits_fake 0.0183,
Train Epoch: [2/5] Iters:[450/20018] gen_loss 0.2252, rec_loss 0.0334, lpips_loss 0.2462, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 2.9993, d_loss 0.3994, logits_real 0.0242, logits_fake 0.0185,
Train Epoch: [2/5] Iters:[460/20018] gen_loss 0.2255, rec_loss 0.0332, lpips_loss 0.2460, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 2.9666, d_loss 0.3993, logits_real 0.0243, logits_fake 0.0185,
Train Epoch: [2/5] Iters:[470/20018] gen_loss 0.2308, rec_loss 0.0342, lpips_loss 0.2476, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 2.8657, d_loss 0.3993, logits_real 0.0241, logits_fake 0.0181,
Train Epoch: [2/5] Iters:[480/20018] gen_loss 0.2314, rec_loss 0.0340, lpips_loss 0.2470, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 2.8231, d_loss 0.3994, logits_real 0.0238, logits_fake 0.0179,
Train Epoch: [2/5] Iters:[490/20018] gen_loss 0.2332, rec_loss 0.0347, lpips_loss 0.2476, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 2.7999, d_loss 0.3994, logits_real 0.0236, logits_fake 0.0180,
Train Epoch: [2/5] Iters:[500/20018] gen_loss 0.2322, rec_loss 0.0342, lpips_loss 0.2471, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 2.8082, d_loss 0.3995, logits_real 0.0233, logits_fake 0.0181,
Train Epoch: [2/5] Iters:[510/20018] gen_loss 0.2309, rec_loss 0.0342, lpips_loss 0.2477, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 2.8526, d_loss 0.3995, logits_real 0.0231, logits_fake 0.0182,
Train Epoch: [2/5] Iters:[520/20018] gen_loss 0.2252, rec_loss 0.0334, lpips_loss 0.2474, g_loss -0.0181, disc_weight 0.4000, disc_adaptive_weight 3.0632, d_loss 0.3995, logits_real 0.0230, logits_fake 0.0183,
Train Epoch: [2/5] Iters:[530/20018] gen_loss 0.2246, rec_loss 0.0340, lpips_loss 0.2479, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.1324, d_loss 0.3996, logits_real 0.0229, logits_fake 0.0184,
Train Epoch: [2/5] Iters:[540/20018] gen_loss 0.2231, rec_loss 0.0334, lpips_loss 0.2486, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.2092, d_loss 0.3996, logits_real 0.0230, logits_fake 0.0184,
Train Epoch: [2/5] Iters:[550/20018] gen_loss 0.2192, rec_loss 0.0336, lpips_loss 0.2487, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.3968, d_loss 0.3995, logits_real 0.0235, logits_fake 0.0184,
Train Epoch: [2/5] Iters:[560/20018] gen_loss 0.2179, rec_loss 0.0342, lpips_loss 0.2484, g_loss -0.0185, disc_weight 0.4000, disc_adaptive_weight 3.4858, d_loss 0.3995, logits_real 0.0236, logits_fake 0.0184,
