dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_0.2_1.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss 0.7751, rec_loss 0.0235, lpips_loss 0.2106, g_loss 0.2084, disc_weight 0.4000, disc_adaptive_weight 2.5924, d_loss 2.5974, logits_real -0.2038, logits_fake -0.2154,
Train Epoch: [1/5] Iters:[17500/20018] gen_loss 0.3237, rec_loss 0.0284, lpips_loss 0.2035, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.3394, d_loss 0.3999, logits_real -0.0245, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[17510/20018] gen_loss 0.3230, rec_loss 0.0283, lpips_loss 0.2023, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 3.4236, d_loss 0.3999, logits_real -0.0242, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[17520/20018] gen_loss 0.3231, rec_loss 0.0296, lpips_loss 0.2026, g_loss 0.0265, disc_weight 0.4000, disc_adaptive_weight 3.4308, d_loss 0.3999, logits_real -0.0239, logits_fake -0.0269,
Train Epoch: [1/5] Iters:[17530/20018] gen_loss 0.3239, rec_loss 0.0294, lpips_loss 0.2023, g_loss 0.0265, disc_weight 0.4000, disc_adaptive_weight 3.4795, d_loss 0.4000, logits_real -0.0241, logits_fake -0.0269,
Train Epoch: [1/5] Iters:[17540/20018] gen_loss 0.3246, rec_loss 0.0296, lpips_loss 0.2024, g_loss 0.0265, disc_weight 0.4000, disc_adaptive_weight 3.4992, d_loss 0.3999, logits_real -0.0241, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[17550/20018] gen_loss 0.3188, rec_loss 0.0297, lpips_loss 0.2021, g_loss 0.0265, disc_weight 0.4000, disc_adaptive_weight 3.2851, d_loss 0.4000, logits_real -0.0242, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[17560/20018] gen_loss 0.3207, rec_loss 0.0297, lpips_loss 0.2031, g_loss 0.0266, disc_weight 0.4000, disc_adaptive_weight 3.2993, d_loss 0.3999, logits_real -0.0240, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[17570/20018] gen_loss 0.3191, rec_loss 0.0288, lpips_loss 0.2023, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.2464, d_loss 0.3999, logits_real -0.0242, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17580/20018] gen_loss 0.3209, rec_loss 0.0284, lpips_loss 0.2012, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.3259, d_loss 0.3999, logits_real -0.0243, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[17590/20018] gen_loss 0.3237, rec_loss 0.0287, lpips_loss 0.2027, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.3190, d_loss 0.3999, logits_real -0.0244, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[17600/20018] gen_loss 0.3263, rec_loss 0.0287, lpips_loss 0.2031, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.3718, d_loss 0.3999, logits_real -0.0247, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[17610/20018] gen_loss 0.3253, rec_loss 0.0285, lpips_loss 0.2026, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.3429, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[17620/20018] gen_loss 0.3280, rec_loss 0.0286, lpips_loss 0.2032, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.4010, d_loss 0.4000, logits_real -0.0256, logits_fake -0.0285,
Train Epoch: [1/5] Iters:[17630/20018] gen_loss 0.3254, rec_loss 0.0290, lpips_loss 0.2032, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.2879, d_loss 0.4000, logits_real -0.0257, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[17640/20018] gen_loss 0.3217, rec_loss 0.0286, lpips_loss 0.2026, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.2173, d_loss 0.4000, logits_real -0.0256, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[17650/20018] gen_loss 0.3168, rec_loss 0.0283, lpips_loss 0.2031, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.0389, d_loss 0.3999, logits_real -0.0254, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[17660/20018] gen_loss 0.3146, rec_loss 0.0285, lpips_loss 0.2042, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 2.9171, d_loss 0.3998, logits_real -0.0249, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[17670/20018] gen_loss 0.3146, rec_loss 0.0294, lpips_loss 0.2046, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 2.9138, d_loss 0.3998, logits_real -0.0242, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[17680/20018] gen_loss 0.3150, rec_loss 0.0288, lpips_loss 0.2039, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.0284, d_loss 0.3998, logits_real -0.0238, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17690/20018] gen_loss 0.3146, rec_loss 0.0286, lpips_loss 0.2033, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.0632, d_loss 0.3998, logits_real -0.0237, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[17700/20018] gen_loss 0.3168, rec_loss 0.0293, lpips_loss 0.2030, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.1403, d_loss 0.3999, logits_real -0.0238, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[17710/20018] gen_loss 0.3180, rec_loss 0.0290, lpips_loss 0.2022, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 3.2190, d_loss 0.4000, logits_real -0.0242, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[17720/20018] gen_loss 0.3128, rec_loss 0.0276, lpips_loss 0.2003, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.1010, d_loss 0.3999, logits_real -0.0246, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[17730/20018] gen_loss 0.3152, rec_loss 0.0279, lpips_loss 0.2016, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.0712, d_loss 0.3999, logits_real -0.0251, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[17740/20018] gen_loss 0.3169, rec_loss 0.0279, lpips_loss 0.2012, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.1242, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0285,
Train Epoch: [1/5] Iters:[17750/20018] gen_loss 0.3148, rec_loss 0.0273, lpips_loss 0.2003, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.0805, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[17760/20018] gen_loss 0.3158, rec_loss 0.0277, lpips_loss 0.2009, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.0813, d_loss 0.3998, logits_real -0.0248, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[17770/20018] gen_loss 0.3192, rec_loss 0.0284, lpips_loss 0.2025, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.1313, d_loss 0.3998, logits_real -0.0246, logits_fake -0.0279,
Train Epoch: [1/5] Iters:[17780/20018] gen_loss 0.3195, rec_loss 0.0287, lpips_loss 0.2014, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2181, d_loss 0.3999, logits_real -0.0244, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17790/20018] gen_loss 0.3217, rec_loss 0.0292, lpips_loss 0.2024, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.2106, d_loss 0.4000, logits_real -0.0247, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17800/20018] gen_loss 0.3249, rec_loss 0.0300, lpips_loss 0.2034, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2934, d_loss 0.4000, logits_real -0.0247, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[17810/20018] gen_loss 0.3210, rec_loss 0.0296, lpips_loss 0.2026, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.1818, d_loss 0.4000, logits_real -0.0252, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[17820/20018] gen_loss 0.3178, rec_loss 0.0292, lpips_loss 0.2019, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.0949, d_loss 0.4000, logits_real -0.0255, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[17830/20018] gen_loss 0.3151, rec_loss 0.0289, lpips_loss 0.2031, g_loss 0.0286, disc_weight 0.4000, disc_adaptive_weight 2.9066, d_loss 0.3999, logits_real -0.0256, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[17840/20018] gen_loss 0.3136, rec_loss 0.0285, lpips_loss 0.2025, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 2.8734, d_loss 0.3999, logits_real -0.0257, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[17850/20018] gen_loss 0.3135, rec_loss 0.0280, lpips_loss 0.2025, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 2.8436, d_loss 0.3999, logits_real -0.0259, logits_fake -0.0292,
Train Epoch: [1/5] Iters:[17860/20018] gen_loss 0.3162, rec_loss 0.0280, lpips_loss 0.2021, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 2.9624, d_loss 0.3998, logits_real -0.0258, logits_fake -0.0293,
Train Epoch: [1/5] Iters:[17870/20018] gen_loss 0.3198, rec_loss 0.0283, lpips_loss 0.2024, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.0748, d_loss 0.3998, logits_real -0.0257, logits_fake -0.0292,
Train Epoch: [1/5] Iters:[17880/20018] gen_loss 0.3200, rec_loss 0.0277, lpips_loss 0.2011, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 3.1833, d_loss 0.3999, logits_real -0.0254, logits_fake -0.0288,
Train Epoch: [1/5] Iters:[17890/20018] gen_loss 0.3217, rec_loss 0.0278, lpips_loss 0.2013, g_loss 0.0286, disc_weight 0.4000, disc_adaptive_weight 3.2550, d_loss 0.3999, logits_real -0.0250, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[17900/20018] gen_loss 0.3205, rec_loss 0.0279, lpips_loss 0.2005, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.2658, d_loss 0.3999, logits_real -0.0249, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[17910/20018] gen_loss 0.3202, rec_loss 0.0284, lpips_loss 0.2014, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.2392, d_loss 0.3999, logits_real -0.0243, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[17920/20018] gen_loss 0.3229, rec_loss 0.0284, lpips_loss 0.2019, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.3272, d_loss 0.4000, logits_real -0.0244, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17930/20018] gen_loss 0.3225, rec_loss 0.0287, lpips_loss 0.2026, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2834, d_loss 0.4000, logits_real -0.0244, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[17940/20018] gen_loss 0.3225, rec_loss 0.0287, lpips_loss 0.2025, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.3087, d_loss 0.4000, logits_real -0.0242, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[17950/20018] gen_loss 0.3232, rec_loss 0.0286, lpips_loss 0.2028, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.3445, d_loss 0.3999, logits_real -0.0243, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17960/20018] gen_loss 0.3216, rec_loss 0.0282, lpips_loss 0.2033, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.2620, d_loss 0.4000, logits_real -0.0245, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[17970/20018] gen_loss 0.3166, rec_loss 0.0278, lpips_loss 0.2029, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.1066, d_loss 0.4000, logits_real -0.0245, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[17980/20018] gen_loss 0.3182, rec_loss 0.0283, lpips_loss 0.2035, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.1107, d_loss 0.3999, logits_real -0.0246, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[17990/20018] gen_loss 0.3163, rec_loss 0.0287, lpips_loss 0.2043, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 2.9633, d_loss 0.3999, logits_real -0.0249, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[18000/20018] gen_loss 0.3203, rec_loss 0.0286, lpips_loss 0.2046, g_loss 0.0286, disc_weight 0.4000, disc_adaptive_weight 3.0447, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[18010/20018] gen_loss 0.3203, rec_loss 0.0284, lpips_loss 0.2032, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.0627, d_loss 0.3999, logits_real -0.0255, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[18020/20018] gen_loss 0.3226, rec_loss 0.0290, lpips_loss 0.2045, g_loss 0.0291, disc_weight 0.4000, disc_adaptive_weight 3.0664, d_loss 0.3998, logits_real -0.0254, logits_fake -0.0289,
Train Epoch: [1/5] Iters:[18030/20018] gen_loss 0.3192, rec_loss 0.0285, lpips_loss 0.2035, g_loss 0.0294, disc_weight 0.4000, disc_adaptive_weight 2.9704, d_loss 0.3998, logits_real -0.0257, logits_fake -0.0292,
Train Epoch: [1/5] Iters:[18040/20018] gen_loss 0.3206, rec_loss 0.0285, lpips_loss 0.2035, g_loss 0.0294, disc_weight 0.4000, disc_adaptive_weight 3.0150, d_loss 0.3998, logits_real -0.0258, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[18050/20018] gen_loss 0.3200, rec_loss 0.0283, lpips_loss 0.2037, g_loss 0.0295, disc_weight 0.4000, disc_adaptive_weight 2.9874, d_loss 0.3998, logits_real -0.0258, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[18060/20018] gen_loss 0.3193, rec_loss 0.0282, lpips_loss 0.2037, g_loss 0.0296, disc_weight 0.4000, disc_adaptive_weight 2.9554, d_loss 0.3998, logits_real -0.0260, logits_fake -0.0295,
Train Epoch: [1/5] Iters:[18070/20018] gen_loss 0.3192, rec_loss 0.0276, lpips_loss 0.2017, g_loss 0.0298, disc_weight 0.4000, disc_adaptive_weight 3.0240, d_loss 0.3998, logits_real -0.0263, logits_fake -0.0298,
Train Epoch: [1/5] Iters:[18080/20018] gen_loss 0.3228, rec_loss 0.0278, lpips_loss 0.2027, g_loss 0.0297, disc_weight 0.4000, disc_adaptive_weight 3.1149, d_loss 0.3999, logits_real -0.0266, logits_fake -0.0297,
Train Epoch: [1/5] Iters:[18090/20018] gen_loss 0.3214, rec_loss 0.0274, lpips_loss 0.2025, g_loss 0.0297, disc_weight 0.4000, disc_adaptive_weight 3.0971, d_loss 0.3999, logits_real -0.0265, logits_fake -0.0297,
Train Epoch: [1/5] Iters:[18100/20018] gen_loss 0.3211, rec_loss 0.0278, lpips_loss 0.2022, g_loss 0.0298, disc_weight 0.4000, disc_adaptive_weight 3.0607, d_loss 0.3999, logits_real -0.0265, logits_fake -0.0297,
Train Epoch: [1/5] Iters:[18110/20018] gen_loss 0.3247, rec_loss 0.0281, lpips_loss 0.2027, g_loss 0.0296, disc_weight 0.4000, disc_adaptive_weight 3.1767, d_loss 0.3999, logits_real -0.0267, logits_fake -0.0297,
Train Epoch: [1/5] Iters:[18120/20018] gen_loss 0.3244, rec_loss 0.0284, lpips_loss 0.2031, g_loss 0.0294, disc_weight 0.4000, disc_adaptive_weight 3.1593, d_loss 0.3999, logits_real -0.0266, logits_fake -0.0295,
Train Epoch: [1/5] Iters:[18130/20018] gen_loss 0.3212, rec_loss 0.0282, lpips_loss 0.2021, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.1271, d_loss 0.4000, logits_real -0.0262, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[18140/20018] gen_loss 0.3247, rec_loss 0.0289, lpips_loss 0.2030, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.2626, d_loss 0.4000, logits_real -0.0260, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[18150/20018] gen_loss 0.3204, rec_loss 0.0281, lpips_loss 0.2014, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2710, d_loss 0.4000, logits_real -0.0256, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[18160/20018] gen_loss 0.3200, rec_loss 0.0282, lpips_loss 0.2029, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.2329, d_loss 0.4000, logits_real -0.0251, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[18170/20018] gen_loss 0.3183, rec_loss 0.0279, lpips_loss 0.2030, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.1815, d_loss 0.4000, logits_real -0.0248, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[18180/20018] gen_loss 0.3172, rec_loss 0.0279, lpips_loss 0.2036, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.1111, d_loss 0.3999, logits_real -0.0247, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[18190/20018] gen_loss 0.3120, rec_loss 0.0275, lpips_loss 0.2022, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 2.9418, d_loss 0.3998, logits_real -0.0247, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[18200/20018] gen_loss 0.3140, rec_loss 0.0280, lpips_loss 0.2035, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 2.9397, d_loss 0.3999, logits_real -0.0248, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[18210/20018] gen_loss 0.3163, rec_loss 0.0281, lpips_loss 0.2021, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.0491, d_loss 0.3998, logits_real -0.0246, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[18220/20018] gen_loss 0.3182, rec_loss 0.0282, lpips_loss 0.2021, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.0984, d_loss 0.3999, logits_real -0.0250, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[18230/20018] gen_loss 0.3210, rec_loss 0.0283, lpips_loss 0.2012, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 3.2198, d_loss 0.3999, logits_real -0.0253, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[18240/20018] gen_loss 0.3228, rec_loss 0.0283, lpips_loss 0.2019, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.2695, d_loss 0.3999, logits_real -0.0253, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[18250/20018] gen_loss 0.3231, rec_loss 0.0284, lpips_loss 0.2015, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.2804, d_loss 0.3999, logits_real -0.0251, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[18260/20018] gen_loss 0.3213, rec_loss 0.0287, lpips_loss 0.2017, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.2354, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[18270/20018] gen_loss 0.3176, rec_loss 0.0289, lpips_loss 0.2018, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.1721, d_loss 0.4000, logits_real -0.0244, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[18280/20018] gen_loss 0.3161, rec_loss 0.0290, lpips_loss 0.2027, g_loss 0.0268, disc_weight 0.4000, disc_adaptive_weight 3.1447, d_loss 0.3999, logits_real -0.0235, logits_fake -0.0267,
Train Epoch: [1/5] Iters:[18290/20018] gen_loss 0.3183, rec_loss 0.0298, lpips_loss 0.2024, g_loss 0.0266, disc_weight 0.4000, disc_adaptive_weight 3.2239, d_loss 0.3999, logits_real -0.0234, logits_fake -0.0265,
Train Epoch: [1/5] Iters:[18300/20018] gen_loss 0.3182, rec_loss 0.0297, lpips_loss 0.2029, g_loss 0.0267, disc_weight 0.4000, disc_adaptive_weight 3.2014, d_loss 0.3999, logits_real -0.0233, logits_fake -0.0265,
Train Epoch: [1/5] Iters:[18310/20018] gen_loss 0.3214, rec_loss 0.0295, lpips_loss 0.2025, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.2854, d_loss 0.3999, logits_real -0.0237, logits_fake -0.0269,
Train Epoch: [1/5] Iters:[18320/20018] gen_loss 0.3243, rec_loss 0.0297, lpips_loss 0.2026, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.3235, d_loss 0.3999, logits_real -0.0242, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[18330/20018] gen_loss 0.3220, rec_loss 0.0296, lpips_loss 0.2022, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.2364, d_loss 0.3999, logits_real -0.0246, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[18340/20018] gen_loss 0.3166, rec_loss 0.0288, lpips_loss 0.2014, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.1010, d_loss 0.3999, logits_real -0.0244, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[18350/20018] gen_loss 0.3116, rec_loss 0.0285, lpips_loss 0.2012, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 2.9836, d_loss 0.3999, logits_real -0.0243, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[18360/20018] gen_loss 0.3063, rec_loss 0.0282, lpips_loss 0.2012, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 2.8571, d_loss 0.3999, logits_real -0.0238, logits_fake -0.0268,
Train Epoch: [1/5] Iters:[18370/20018] gen_loss 0.3032, rec_loss 0.0279, lpips_loss 0.2013, g_loss 0.0266, disc_weight 0.4000, disc_adaptive_weight 2.7904, d_loss 0.3999, logits_real -0.0234, logits_fake -0.0264,
Train Epoch: [1/5] Iters:[18380/20018] gen_loss 0.3086, rec_loss 0.0279, lpips_loss 0.2020, g_loss 0.0266, disc_weight 0.4000, disc_adaptive_weight 2.9499, d_loss 0.3999, logits_real -0.0234, logits_fake -0.0264,
Train Epoch: [1/5] Iters:[18390/20018] gen_loss 0.3108, rec_loss 0.0277, lpips_loss 0.2017, g_loss 0.0269, disc_weight 0.4000, disc_adaptive_weight 3.0227, d_loss 0.4000, logits_real -0.0236, logits_fake -0.0266,
Train Epoch: [1/5] Iters:[18400/20018] gen_loss 0.3195, rec_loss 0.0280, lpips_loss 0.2032, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.2303, d_loss 0.4000, logits_real -0.0241, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[18410/20018] gen_loss 0.3203, rec_loss 0.0284, lpips_loss 0.2031, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.2221, d_loss 0.4000, logits_real -0.0243, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[18420/20018] gen_loss 0.3223, rec_loss 0.0286, lpips_loss 0.2026, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.2719, d_loss 0.4000, logits_real -0.0247, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[18430/20018] gen_loss 0.3204, rec_loss 0.0286, lpips_loss 0.2021, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.1823, d_loss 0.4000, logits_real -0.0251, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[18440/20018] gen_loss 0.3186, rec_loss 0.0285, lpips_loss 0.2016, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.1252, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[18450/20018] gen_loss 0.3115, rec_loss 0.0282, lpips_loss 0.1995, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 2.9404, d_loss 0.3999, logits_real -0.0252, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[18460/20018] gen_loss 0.3138, rec_loss 0.0278, lpips_loss 0.2001, g_loss 0.0286, disc_weight 0.4000, disc_adaptive_weight 2.9983, d_loss 0.3999, logits_real -0.0253, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[18470/20018] gen_loss 0.3170, rec_loss 0.0278, lpips_loss 0.2005, g_loss 0.0288, disc_weight 0.4000, disc_adaptive_weight 3.0639, d_loss 0.3999, logits_real -0.0256, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[18480/20018] gen_loss 0.3209, rec_loss 0.0283, lpips_loss 0.2016, g_loss 0.0288, disc_weight 0.4000, disc_adaptive_weight 3.1395, d_loss 0.3999, logits_real -0.0255, logits_fake -0.0287,
