dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 1.0
gamma: 0.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: ema_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-ema_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_1.0_0.0_0.4
training_pre: ema_vq_refinement_False
saver_name_pre: ema_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss -0.3434, rec_loss 0.0227, lpips_loss 0.2098, g_loss -0.1963, disc_weight 0.4000, disc_adaptive_weight 2.9271, d_loss 2.4128, logits_real 0.1960, logits_fake 0.1949,
Train Epoch: [1/5] Iters:[16310/20018] gen_loss 0.1538, rec_loss 0.0271, lpips_loss 0.2005, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.1120, d_loss 0.4001, logits_real 0.0261, logits_fake 0.0236,
Train Epoch: [1/5] Iters:[16320/20018] gen_loss 0.1581, rec_loss 0.0271, lpips_loss 0.2016, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 2.9671, d_loss 0.4001, logits_real 0.0259, logits_fake 0.0235,
Train Epoch: [1/5] Iters:[16330/20018] gen_loss 0.1579, rec_loss 0.0275, lpips_loss 0.2027, g_loss -0.0240, disc_weight 0.4000, disc_adaptive_weight 3.0121, d_loss 0.4001, logits_real 0.0264, logits_fake 0.0239,
Train Epoch: [1/5] Iters:[16340/20018] gen_loss 0.1571, rec_loss 0.0279, lpips_loss 0.2037, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.0574, d_loss 0.4001, logits_real 0.0267, logits_fake 0.0242,
Train Epoch: [1/5] Iters:[16350/20018] gen_loss 0.1553, rec_loss 0.0283, lpips_loss 0.2037, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.1533, d_loss 0.4000, logits_real 0.0272, logits_fake 0.0242,
Train Epoch: [1/5] Iters:[16360/20018] gen_loss 0.1568, rec_loss 0.0285, lpips_loss 0.2033, g_loss -0.0245, disc_weight 0.4000, disc_adaptive_weight 3.0709, d_loss 0.4000, logits_real 0.0273, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16370/20018] gen_loss 0.1552, rec_loss 0.0283, lpips_loss 0.2019, g_loss -0.0246, disc_weight 0.4000, disc_adaptive_weight 3.0521, d_loss 0.4000, logits_real 0.0276, logits_fake 0.0246,
Train Epoch: [1/5] Iters:[16380/20018] gen_loss 0.1554, rec_loss 0.0279, lpips_loss 0.2021, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 3.0241, d_loss 0.4000, logits_real 0.0276, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[16390/20018] gen_loss 0.1527, rec_loss 0.0276, lpips_loss 0.2008, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.0517, d_loss 0.4000, logits_real 0.0276, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[16400/20018] gen_loss 0.1531, rec_loss 0.0275, lpips_loss 0.2007, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 3.0059, d_loss 0.4001, logits_real 0.0275, logits_fake 0.0250,
Train Epoch: [1/5] Iters:[16410/20018] gen_loss 0.1525, rec_loss 0.0279, lpips_loss 0.2010, g_loss -0.0253, disc_weight 0.4000, disc_adaptive_weight 3.0202, d_loss 0.4000, logits_real 0.0280, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[16420/20018] gen_loss 0.1496, rec_loss 0.0279, lpips_loss 0.2010, g_loss -0.0251, disc_weight 0.4000, disc_adaptive_weight 3.1621, d_loss 0.4001, logits_real 0.0278, logits_fake 0.0252,
Train Epoch: [1/5] Iters:[16430/20018] gen_loss 0.1508, rec_loss 0.0286, lpips_loss 0.2018, g_loss -0.0251, disc_weight 0.4000, disc_adaptive_weight 3.1702, d_loss 0.4001, logits_real 0.0275, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[16440/20018] gen_loss 0.1517, rec_loss 0.0286, lpips_loss 0.2019, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.1727, d_loss 0.4000, logits_real 0.0276, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[16450/20018] gen_loss 0.1539, rec_loss 0.0290, lpips_loss 0.2027, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.1355, d_loss 0.4000, logits_real 0.0275, logits_fake 0.0246,
Train Epoch: [1/5] Iters:[16460/20018] gen_loss 0.1549, rec_loss 0.0285, lpips_loss 0.2033, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.1036, d_loss 0.4000, logits_real 0.0272, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16470/20018] gen_loss 0.1547, rec_loss 0.0289, lpips_loss 0.2030, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.1273, d_loss 0.4000, logits_real 0.0274, logits_fake 0.0246,
Train Epoch: [1/5] Iters:[16480/20018] gen_loss 0.1530, rec_loss 0.0284, lpips_loss 0.2013, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 3.1186, d_loss 0.4000, logits_real 0.0275, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[16490/20018] gen_loss 0.1550, rec_loss 0.0282, lpips_loss 0.2026, g_loss -0.0245, disc_weight 0.4000, disc_adaptive_weight 3.1063, d_loss 0.4000, logits_real 0.0275, logits_fake 0.0246,
Train Epoch: [1/5] Iters:[16500/20018] gen_loss 0.1535, rec_loss 0.0280, lpips_loss 0.2024, g_loss -0.0243, disc_weight 0.4000, disc_adaptive_weight 3.1781, d_loss 0.4000, logits_real 0.0273, logits_fake 0.0243,
Train Epoch: [1/5] Iters:[16510/20018] gen_loss 0.1505, rec_loss 0.0279, lpips_loss 0.2013, g_loss -0.0240, disc_weight 0.4000, disc_adaptive_weight 3.2839, d_loss 0.4001, logits_real 0.0270, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16520/20018] gen_loss 0.1562, rec_loss 0.0285, lpips_loss 0.2026, g_loss -0.0242, disc_weight 0.4000, disc_adaptive_weight 3.1049, d_loss 0.4000, logits_real 0.0270, logits_fake 0.0243,
Train Epoch: [1/5] Iters:[16530/20018] gen_loss 0.1564, rec_loss 0.0286, lpips_loss 0.2038, g_loss -0.0241, disc_weight 0.4000, disc_adaptive_weight 3.1591, d_loss 0.4001, logits_real 0.0269, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16540/20018] gen_loss 0.1561, rec_loss 0.0287, lpips_loss 0.2034, g_loss -0.0241, disc_weight 0.4000, disc_adaptive_weight 3.1681, d_loss 0.4002, logits_real 0.0266, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16550/20018] gen_loss 0.1546, rec_loss 0.0282, lpips_loss 0.2028, g_loss -0.0241, disc_weight 0.4000, disc_adaptive_weight 3.1799, d_loss 0.4002, logits_real 0.0266, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16560/20018] gen_loss 0.1577, rec_loss 0.0286, lpips_loss 0.2038, g_loss -0.0242, disc_weight 0.4000, disc_adaptive_weight 3.1048, d_loss 0.4001, logits_real 0.0267, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16570/20018] gen_loss 0.1543, rec_loss 0.0277, lpips_loss 0.2031, g_loss -0.0241, disc_weight 0.4000, disc_adaptive_weight 3.1837, d_loss 0.4002, logits_real 0.0265, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16580/20018] gen_loss 0.1567, rec_loss 0.0278, lpips_loss 0.2031, g_loss -0.0243, disc_weight 0.4000, disc_adaptive_weight 3.0709, d_loss 0.4002, logits_real 0.0266, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16590/20018] gen_loss 0.1579, rec_loss 0.0278, lpips_loss 0.2028, g_loss -0.0245, disc_weight 0.4000, disc_adaptive_weight 2.9866, d_loss 0.4001, logits_real 0.0268, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16600/20018] gen_loss 0.1589, rec_loss 0.0287, lpips_loss 0.2040, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 2.9812, d_loss 0.4001, logits_real 0.0271, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[16610/20018] gen_loss 0.1557, rec_loss 0.0282, lpips_loss 0.2033, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.0533, d_loss 0.4002, logits_real 0.0273, logits_fake 0.0252,
Train Epoch: [1/5] Iters:[16620/20018] gen_loss 0.1521, rec_loss 0.0281, lpips_loss 0.2023, g_loss -0.0251, disc_weight 0.4000, disc_adaptive_weight 3.1211, d_loss 0.4001, logits_real 0.0275, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[16630/20018] gen_loss 0.1483, rec_loss 0.0284, lpips_loss 0.2021, g_loss -0.0253, disc_weight 0.4000, disc_adaptive_weight 3.2474, d_loss 0.4001, logits_real 0.0276, logits_fake 0.0255,
Train Epoch: [1/5] Iters:[16640/20018] gen_loss 0.1440, rec_loss 0.0281, lpips_loss 0.2023, g_loss -0.0253, disc_weight 0.4000, disc_adaptive_weight 3.4092, d_loss 0.4001, logits_real 0.0278, logits_fake 0.0256,
Train Epoch: [1/5] Iters:[16650/20018] gen_loss 0.1426, rec_loss 0.0273, lpips_loss 0.2000, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 3.3773, d_loss 0.4001, logits_real 0.0277, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[16660/20018] gen_loss 0.1435, rec_loss 0.0277, lpips_loss 0.1998, g_loss -0.0251, disc_weight 0.4000, disc_adaptive_weight 3.3367, d_loss 0.4000, logits_real 0.0279, logits_fake 0.0252,
Train Epoch: [1/5] Iters:[16670/20018] gen_loss 0.1468, rec_loss 0.0277, lpips_loss 0.2009, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.2894, d_loss 0.4000, logits_real 0.0277, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[16680/20018] gen_loss 0.1494, rec_loss 0.0272, lpips_loss 0.2010, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.2230, d_loss 0.4000, logits_real 0.0275, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[16690/20018] gen_loss 0.1519, rec_loss 0.0275, lpips_loss 0.2023, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.1893, d_loss 0.4000, logits_real 0.0276, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[16700/20018] gen_loss 0.1518, rec_loss 0.0277, lpips_loss 0.2032, g_loss -0.0243, disc_weight 0.4000, disc_adaptive_weight 3.2575, d_loss 0.4000, logits_real 0.0273, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16710/20018] gen_loss 0.1531, rec_loss 0.0276, lpips_loss 0.2043, g_loss -0.0241, disc_weight 0.4000, disc_adaptive_weight 3.2836, d_loss 0.4001, logits_real 0.0269, logits_fake 0.0243,
Train Epoch: [1/5] Iters:[16720/20018] gen_loss 0.1525, rec_loss 0.0276, lpips_loss 0.2030, g_loss -0.0239, disc_weight 0.4000, disc_adaptive_weight 3.2821, d_loss 0.4001, logits_real 0.0267, logits_fake 0.0242,
Train Epoch: [1/5] Iters:[16730/20018] gen_loss 0.1534, rec_loss 0.0289, lpips_loss 0.2037, g_loss -0.0240, disc_weight 0.4000, disc_adaptive_weight 3.2985, d_loss 0.4001, logits_real 0.0268, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16740/20018] gen_loss 0.1542, rec_loss 0.0293, lpips_loss 0.2024, g_loss -0.0240, disc_weight 0.4000, disc_adaptive_weight 3.2280, d_loss 0.4001, logits_real 0.0266, logits_fake 0.0243,
Train Epoch: [1/5] Iters:[16750/20018] gen_loss 0.1560, rec_loss 0.0296, lpips_loss 0.2033, g_loss -0.0242, disc_weight 0.4000, disc_adaptive_weight 3.1707, d_loss 0.4001, logits_real 0.0269, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16760/20018] gen_loss 0.1562, rec_loss 0.0299, lpips_loss 0.2021, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.1069, d_loss 0.4000, logits_real 0.0271, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16770/20018] gen_loss 0.1538, rec_loss 0.0290, lpips_loss 0.2003, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.0977, d_loss 0.4000, logits_real 0.0272, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16780/20018] gen_loss 0.1530, rec_loss 0.0273, lpips_loss 0.1991, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.0113, d_loss 0.4000, logits_real 0.0272, logits_fake 0.0243,
Train Epoch: [1/5] Iters:[16790/20018] gen_loss 0.1538, rec_loss 0.0267, lpips_loss 0.1995, g_loss -0.0246, disc_weight 0.4000, disc_adaptive_weight 2.9541, d_loss 0.3999, logits_real 0.0275, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16800/20018] gen_loss 0.1553, rec_loss 0.0267, lpips_loss 0.1995, g_loss -0.0246, disc_weight 0.4000, disc_adaptive_weight 2.8921, d_loss 0.3999, logits_real 0.0277, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16810/20018] gen_loss 0.1539, rec_loss 0.0263, lpips_loss 0.2009, g_loss -0.0246, disc_weight 0.4000, disc_adaptive_weight 2.9879, d_loss 0.4000, logits_real 0.0277, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[16820/20018] gen_loss 0.1570, rec_loss 0.0269, lpips_loss 0.2033, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 2.9543, d_loss 0.3999, logits_real 0.0279, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[16830/20018] gen_loss 0.1542, rec_loss 0.0271, lpips_loss 0.2031, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.0487, d_loss 0.3999, logits_real 0.0279, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[16840/20018] gen_loss 0.1517, rec_loss 0.0269, lpips_loss 0.2023, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 3.1304, d_loss 0.4000, logits_real 0.0278, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[16850/20018] gen_loss 0.1497, rec_loss 0.0266, lpips_loss 0.2022, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.1830, d_loss 0.3999, logits_real 0.0279, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[16860/20018] gen_loss 0.1552, rec_loss 0.0266, lpips_loss 0.2007, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 2.9046, d_loss 0.3999, logits_real 0.0278, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16870/20018] gen_loss 0.1557, rec_loss 0.0270, lpips_loss 0.2002, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 2.8821, d_loss 0.3999, logits_real 0.0278, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16880/20018] gen_loss 0.1579, rec_loss 0.0274, lpips_loss 0.2003, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 2.8187, d_loss 0.3999, logits_real 0.0278, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[16890/20018] gen_loss 0.1590, rec_loss 0.0278, lpips_loss 0.2007, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 2.7960, d_loss 0.3999, logits_real 0.0280, logits_fake 0.0245,
Train Epoch: [1/5] Iters:[16900/20018] gen_loss 0.1542, rec_loss 0.0279, lpips_loss 0.2006, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 2.9713, d_loss 0.3999, logits_real 0.0278, logits_fake 0.0246,
Train Epoch: [1/5] Iters:[16910/20018] gen_loss 0.1483, rec_loss 0.0283, lpips_loss 0.2021, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 3.2741, d_loss 0.4000, logits_real 0.0277, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[16920/20018] gen_loss 0.1459, rec_loss 0.0286, lpips_loss 0.2029, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 3.4103, d_loss 0.4000, logits_real 0.0277, logits_fake 0.0250,
Train Epoch: [1/5] Iters:[16930/20018] gen_loss 0.1475, rec_loss 0.0288, lpips_loss 0.2035, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.4016, d_loss 0.4001, logits_real 0.0276, logits_fake 0.0251,
Train Epoch: [1/5] Iters:[16940/20018] gen_loss 0.1481, rec_loss 0.0287, lpips_loss 0.2031, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.3558, d_loss 0.4001, logits_real 0.0275, logits_fake 0.0250,
Train Epoch: [1/5] Iters:[16950/20018] gen_loss 0.1508, rec_loss 0.0286, lpips_loss 0.2023, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.2358, d_loss 0.4000, logits_real 0.0277, logits_fake 0.0250,
Train Epoch: [1/5] Iters:[16960/20018] gen_loss 0.1520, rec_loss 0.0283, lpips_loss 0.2014, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.1364, d_loss 0.4000, logits_real 0.0279, logits_fake 0.0251,
Train Epoch: [1/5] Iters:[16970/20018] gen_loss 0.1543, rec_loss 0.0276, lpips_loss 0.2007, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 2.9621, d_loss 0.4000, logits_real 0.0281, logits_fake 0.0251,
Train Epoch: [1/5] Iters:[16980/20018] gen_loss 0.1531, rec_loss 0.0276, lpips_loss 0.2006, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 3.0292, d_loss 0.4000, logits_real 0.0278, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[16990/20018] gen_loss 0.1547, rec_loss 0.0278, lpips_loss 0.2016, g_loss -0.0245, disc_weight 0.4000, disc_adaptive_weight 3.0555, d_loss 0.4000, logits_real 0.0274, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[17000/20018] gen_loss 0.1561, rec_loss 0.0280, lpips_loss 0.2024, g_loss -0.0241, disc_weight 0.4000, disc_adaptive_weight 3.0812, d_loss 0.4001, logits_real 0.0268, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[17010/20018] gen_loss 0.1539, rec_loss 0.0279, lpips_loss 0.2027, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 3.2368, d_loss 0.4001, logits_real 0.0264, logits_fake 0.0241,
Train Epoch: [1/5] Iters:[17020/20018] gen_loss 0.1521, rec_loss 0.0280, lpips_loss 0.2027, g_loss -0.0235, disc_weight 0.4000, disc_adaptive_weight 3.3480, d_loss 0.4001, logits_real 0.0262, logits_fake 0.0240,
Train Epoch: [1/5] Iters:[17030/20018] gen_loss 0.1513, rec_loss 0.0277, lpips_loss 0.2019, g_loss -0.0235, disc_weight 0.4000, disc_adaptive_weight 3.3283, d_loss 0.4000, logits_real 0.0264, logits_fake 0.0238,
Train Epoch: [1/5] Iters:[17040/20018] gen_loss 0.1517, rec_loss 0.0276, lpips_loss 0.2017, g_loss -0.0236, disc_weight 0.4000, disc_adaptive_weight 3.2894, d_loss 0.4000, logits_real 0.0267, logits_fake 0.0238,
Train Epoch: [1/5] Iters:[17050/20018] gen_loss 0.1534, rec_loss 0.0272, lpips_loss 0.2007, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.1484, d_loss 0.4000, logits_real 0.0269, logits_fake 0.0239,
Train Epoch: [1/5] Iters:[17060/20018] gen_loss 0.1585, rec_loss 0.0270, lpips_loss 0.2000, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 2.8769, d_loss 0.3999, logits_real 0.0270, logits_fake 0.0237,
Train Epoch: [1/5] Iters:[17070/20018] gen_loss 0.1621, rec_loss 0.0268, lpips_loss 0.2007, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 2.7452, d_loss 0.3998, logits_real 0.0272, logits_fake 0.0234,
Train Epoch: [1/5] Iters:[17080/20018] gen_loss 0.1623, rec_loss 0.0272, lpips_loss 0.2033, g_loss -0.0243, disc_weight 0.4000, disc_adaptive_weight 2.7876, d_loss 0.3999, logits_real 0.0274, logits_fake 0.0240,
Train Epoch: [1/5] Iters:[17090/20018] gen_loss 0.1610, rec_loss 0.0268, lpips_loss 0.2032, g_loss -0.0243, disc_weight 0.4000, disc_adaptive_weight 2.8223, d_loss 0.3999, logits_real 0.0277, logits_fake 0.0241,
Train Epoch: [1/5] Iters:[17100/20018] gen_loss 0.1619, rec_loss 0.0275, lpips_loss 0.2041, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 2.8049, d_loss 0.3999, logits_real 0.0279, logits_fake 0.0244,
Train Epoch: [1/5] Iters:[17110/20018] gen_loss 0.1616, rec_loss 0.0278, lpips_loss 0.2045, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 2.8405, d_loss 0.3999, logits_real 0.0283, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[17120/20018] gen_loss 0.1579, rec_loss 0.0277, lpips_loss 0.2030, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 2.9102, d_loss 0.3999, logits_real 0.0283, logits_fake 0.0251,
Train Epoch: [1/5] Iters:[17130/20018] gen_loss 0.1591, rec_loss 0.0278, lpips_loss 0.2017, g_loss -0.0246, disc_weight 0.4000, disc_adaptive_weight 2.8679, d_loss 0.3999, logits_real 0.0284, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[17140/20018] gen_loss 0.1590, rec_loss 0.0281, lpips_loss 0.2018, g_loss -0.0249, disc_weight 0.4000, disc_adaptive_weight 2.8582, d_loss 0.3999, logits_real 0.0282, logits_fake 0.0250,
Train Epoch: [1/5] Iters:[17150/20018] gen_loss 0.1566, rec_loss 0.0276, lpips_loss 0.2009, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 2.9153, d_loss 0.4000, logits_real 0.0281, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[17160/20018] gen_loss 0.1548, rec_loss 0.0277, lpips_loss 0.2009, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 2.9634, d_loss 0.3999, logits_real 0.0279, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[17170/20018] gen_loss 0.1554, rec_loss 0.0283, lpips_loss 0.2012, g_loss -0.0252, disc_weight 0.4000, disc_adaptive_weight 2.9474, d_loss 0.3999, logits_real 0.0282, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[17180/20018] gen_loss 0.1531, rec_loss 0.0285, lpips_loss 0.2009, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 2.9911, d_loss 0.4000, logits_real 0.0282, logits_fake 0.0252,
Train Epoch: [1/5] Iters:[17190/20018] gen_loss 0.1501, rec_loss 0.0284, lpips_loss 0.2011, g_loss -0.0254, disc_weight 0.4000, disc_adaptive_weight 3.1248, d_loss 0.4000, logits_real 0.0281, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[17200/20018] gen_loss 0.1478, rec_loss 0.0286, lpips_loss 0.2019, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.2140, d_loss 0.4001, logits_real 0.0281, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[17210/20018] gen_loss 0.1487, rec_loss 0.0287, lpips_loss 0.2021, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.1874, d_loss 0.4002, logits_real 0.0280, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[17220/20018] gen_loss 0.1478, rec_loss 0.0285, lpips_loss 0.2032, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.2691, d_loss 0.4002, logits_real 0.0275, logits_fake 0.0258,
Train Epoch: [1/5] Iters:[17230/20018] gen_loss 0.1498, rec_loss 0.0285, lpips_loss 0.2037, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 3.2228, d_loss 0.4002, logits_real 0.0274, logits_fake 0.0255,
Train Epoch: [1/5] Iters:[17240/20018] gen_loss 0.1457, rec_loss 0.0284, lpips_loss 0.2023, g_loss -0.0259, disc_weight 0.4000, disc_adaptive_weight 3.2774, d_loss 0.4001, logits_real 0.0277, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[17250/20018] gen_loss 0.1455, rec_loss 0.0291, lpips_loss 0.2027, g_loss -0.0259, disc_weight 0.4000, disc_adaptive_weight 3.3126, d_loss 0.4001, logits_real 0.0279, logits_fake 0.0255,
Train Epoch: [1/5] Iters:[17260/20018] gen_loss 0.1440, rec_loss 0.0289, lpips_loss 0.2028, g_loss -0.0263, disc_weight 0.4000, disc_adaptive_weight 3.3191, d_loss 0.4001, logits_real 0.0282, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[17270/20018] gen_loss 0.1470, rec_loss 0.0286, lpips_loss 0.2019, g_loss -0.0262, disc_weight 0.4000, disc_adaptive_weight 3.1650, d_loss 0.4001, logits_real 0.0285, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[17280/20018] gen_loss 0.1467, rec_loss 0.0278, lpips_loss 0.2005, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 3.1062, d_loss 0.4000, logits_real 0.0285, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[17290/20018] gen_loss 0.1547, rec_loss 0.0279, lpips_loss 0.2011, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 2.8830, d_loss 0.4000, logits_real 0.0285, logits_fake 0.0257,
